word,category,level
买不起房,其他,警告
毒奶,其他,警告
地沟,其他,警告
日b,其他,警告
狂艹,其他,警告
舔腚,其他,警告
新疆豚,其他,警告
河南人干的,其他,警告
之纳人,其他,警告
北京傻逼,其他,警告
舔jb,其他,警告
共党是我国最大的黑社会,其他,警告
共军背后偷袭国军,其他,警告
马来种广西猴,其他,警告
河南牲口,其他,警告
大河南威武,其他,警告
牛吹得太大,其他,警告
开始做梦,其他,警告
赶一英一超一美,其他,警告
维一稳,其他,警告
曰咪咪,其他,警告
曰波波,其他,警告
曰双峰,其他,警告
河南骡子,其他,警告
吃喝嫖赌,其他,警告
腐败堕落,其他,警告
缺德做损,其他,警告
伤天害理,其他,警告
吗裂猪仪,其他,警告
傻比河南,其他,警告
日本梦,其他,警告
移民到中国,其他,警告
贵州穷逼,其他,警告
自蛤宗逊位,其他,警告
习近平草泥马,其他,警告
启示录二千年前预言,其他,警告
经济最虚,其他,警告
文化最烂,其他,警告
外交最弱,其他,警告
上海娘炮,其他,警告
习苟,其他,警告
刁狗,其他,警告
习狗,其他,警告
江苏杂种叫喳喳,其他,警告
证监会无能,其他,警告
七聋猪,其他,警告
垃圾郭家,其他,警告
阅nmlgb,其他,警告
到了东莞,其他,警告
怕被女人强奸,其他,警告
请问各位大侠,其他,警告
日本裕仁天皇,其他,警告
纪念日是怎么定起来的,其他,警告
明天就要大阅兵,其他,警告
普爹,其他,警告
柴娜要办喜事,其他,警告
中n海,其他,警告
茅厕dong,其他,警告
虫合,其他,警告
this,其他,警告
way,其他,警告
please,其他,警告
有人头一直歪着,其他,警告
新帝登基,其他,警告
交警,其他,警告
红旗,其他,警告
违规,其他,警告
处理,其他,警告
站队,其他,警告
站错队,其他,警告
红旗车逆行,其他,警告
人民币胜,其他,警告
媛歌妓,其他,警告
我叫盆子,其他,警告
来自种国,其他,警告
家里有田,其他,警告
拆那猪,其他,警告
猪场老板,其他,警告
研发的屠宰工具,其他,警告
车牌挂国徽,其他,警告
宫喘主意,其他,警告
污灭先念泽民贪,其他,警告
射b里,其他,警告
射比里,其他,警告
射逼里,其他,警告
射眼睛里,其他,警告
射口里,其他,警告
几万炮灰正步走,其他,警告
直选,其他,警告
公布,其他,警告
问责,其他,警告
不敢,其他,警告
加拿大籍,其他,警告
二老婆唱歌,其他,警告
振脂菊,其他,警告
攀附权贵,其他,警告
蝇营狗苟,其他,警告
音召山,其他,警告
中国法律就是个笑话,其他,警告
中国法律就是笑话,其他,警告
中国的法律就是个笑话,其他,警告
中国的法律就是笑话,其他,警告
震脂菊,其他,警告
路过一村庄,其他,警告
杀一条无毛犬,其他,警告
反腐在前台,其他,警告
受贿在后台,其他,警告
许多年前,其他,警告
世界大战,其他,警告
友朋遍布,其他,警告
许多年,其他,警告
世界上万物,其他,警告
友谊,其他,警告
操过逼,其他,警告
刑警队,其他,警告
案子未破人先醉,其他,警告
酱什么,其他,警告
什泽么,其他,警告
什么民,其他,警告
继续侮辱,其他,警告
太平间,其他,警告
匣子,其他,警告
标本,其他,警告
欧美日,其他,警告
财产移了过去,其他,警告
西贱平,其他,警告
从小到大没有见过一张选票,其他,警告
孙悟空也有人管他,其他,警告
许多谣言并不,其他,警告
世事总有一些,其他,警告
日本是战胜国,其他,警告
人民的悲惨,其他,警告
刘翔老婆逼很宽,其他,警告
一介农民两个儿子三个老婆,其他,警告
刁辶斤一丷十,其他,警告
白收起家,其他,警告
只挣违民,其他,警告
清蒸廉洁,其他,警告
媛水救不了近火,其他,警告
叼斤乎,其他,警告
恶习好大喜功,其他,警告
西方想方设法地要封锁,其他,警告
引导评论帖文获得5支持,其他,警告
一国两制最大的笑话,其他,警告
友谊也,其他,警告
子女不,其他,警告
许能带雨,其他,警告
男精菌驱许猿巢,其他,警告
绿畜,其他,警告
工译眠,其他,警告
南京软蛋都闭嘴,其他,警告
杀了更好,其他,警告
亻中员力爹,其他,警告
日本侵华有功,其他,警告
政党自我吹嘘,其他,警告
世界第一,其他,警告
中国的法律他妈是个笑话,其他,警告
中国的法律真他妈是个笑话,其他,警告
中国的法律特么是个笑话,其他,警告
中国的法律真特么是个笑话,其他,警告
习敬瑭,其他,警告
皖狗,其他,警告
英特纳雄耐尔就一定要实现,其他,警告
祖传三代庸医,其他,警告
貌似能暂时止痛,其他,警告
习近平下台,其他,警告
看见过东京人杀南京人,其他,警告
没有听说过什么南京大屠杀,其他,警告
没有看见过日本人杀南京人,其他,警告
叼包孓夶,其他,警告
银行可以耍无赖,其他,警告
为有黑皮,其他,警告
彭妓女,其他,警告
彭二逼,其他,警告
席二逼,其他,警告
老左再胡闹下去,其他,警告
经济非崩盘,其他,警告
改你媛的蛋,其他,警告
穆绿,其他,警告
扒撸君,其他,警告
我国法律就是摆设,其他,警告
穆斯林是人类的毒瘤,其他,警告
共党就是汉奸,其他,警告
依law至果,其他,警告
猫敬瑭,其他,警告
国家己经烂透,其他,警告
再胡闹下去,其他,警告
经济非崩盘不可,其他,警告
席猪,其他,警告
习二逼,其他,警告
最能编造历史,其他,警告
邪教特征,其他,警告
坑害,其他,警告
炕日,其他,警告
你妈烂了,其他,警告
反g复m,其他,警告
刁得一,其他,警告
难道习不是,其他,警告
3拳芬立,其他,警告
怋主制镀,其他,警告
三方独理,其他,警告
独载,其他,警告
解淦绮,其他,警告
反腐除不尽,其他,警告
苍蝇吹又生,其他,警告
一辆老解放牌汽车载了好多人,其他,警告
代表,其他,警告
八国联军,其他,警告
蚂蚁,其他,警告
本人代表,其他,警告
解救受苦,其他,警告
人间地狱,其他,警告
感谢炒蛋饭,其他,警告
天朝前戴眼镜,其他,警告
江的势力搞,其他,警告
人民共和国从来不是人民的,其他,警告
人民共和国从来就不是人民的,其他,警告
叼大犬,其他,警告
天朝你去抗议,其他,警告
分分钟钟治你个,其他,警告
一个王朝要灭亡的所有条件都具备了,其他,警告
打倒习近平,其他,警告
杀死习近平,其他,警告
毛主庶,其他,警告
除贪官来消除异己,其他,警告
杀贪官来收买人心,其他,警告
没贪财来实己腰包,其他,警告
这才是权谋的最高境界,其他,警告
安徽鬼子来了,其他,警告
为毛的建国做出了不可磨灭的贡献,其他,警告
为了感谢日本人,其他,警告
战争赔款不要了,其他,警告
我听很多老人说,其他,警告
他们在年轻的时候,其他,警告
根本就没有听说过,其他,警告
完全可以代替中国古代的李自成,其他,警告
日本现在的和族,其他,警告
完全可以代替中国古代的满族,其他,警告
统一100,其他,警告
其父统一250,其他,警告
为保衙役之位,其他,警告
其女自幼与县令同宿,其他,警告
睡之十余载,其他,警告
习傻,其他,警告
不朽尸王耄泽东,其他,警告
山西儒林鼠鸡,其他,警告
亡儒林你的良心狗吃了,其他,警告
就是马列主义都是假的,其他,警告
面包席,其他,警告
李克狗,其他,警告
自从在广场开拖拉机之后就知道为谁服务,其他,警告
洗净平,其他,警告
喜金平,其他,警告
某傻朝世界的笑柄和奇葩,其他,警告
坐等碘伏的那一天,其他,警告
据说描述的就是前不久的阿克苏地区拜城事件,其他,警告
等待你们的只能是遍地猪油的地狱,其他,警告
包子访美,其他,警告
共产党政府,其他,警告
继续侮辱bei京太平间玻璃罩子里那具标本,其他,警告
屎坑核心,其他,警告
蛆类的希望,其他,警告
阻碍人类的希望,其他,警告
杀绝洋人正气在,其他,警告
欧美日等非常不愿意看到中国的强大,其他,警告
崛起,其他,警告
然后偷偷地把财产转了过去,其他,警告
西方做梦都在图谋如何如何改变中国的颜色,其他,警告
然后悄悄地把自己移了过去,其他,警告
敌对势力想方设法欲遏制,其他,警告
围堵,其他,警告
封锁中国,其他,警告
中国人是垃圾,其他,警告
王纲失序奸权道,其他,警告
除恶唯有剑,其他,警告
在中国能找出个清廉的官,其他,警告
我立马把长江水喝干,其他,警告
蛤丝,其他,警告
明泽公主,其他,警告
习近平危险,其他,警告
中国女人坏时代,其他,警告
芮成钢和高官夫人们,其他,警告
软禁江泽民,其他,警告
股市政变,其他,警告
李克强临危受命,其他,警告
习近平触礁,其他,警告
瞄准二十大,其他,警告
习近平整死团派,其他,警告
2016年的超级大老虎,其他,警告
习近平大权麻烦多,其他,警告
五中全会大决战,其他,警告
习近平的政治试验,其他,警告
中共自毁接班梯队,其他,警告
逮捕江泽民,其他,警告
选择的反腐行动,其他,警告
雪泥鸿爪话文革,其他,警告
天津大爆炸内幕,其他,警告
周恩来秽史揭秘,其他,警告
红色通缉令,其他,警告
中国外逃人员实况,其他,警告
习近平权术史,其他,警告
中共不想说的历史,其他,警告
2015年大审判年,其他,警告
构陷江青,其他,警告
毛泽东晚年的夫人与女人,其他,警告
令计划与郭伯雄,其他,警告
股票搞垮习近平,其他,警告
人治的社会,其他,警告
去你的妈的法律,其他,警告
法律只是用来管理老百姓,其他,警告
本朝太祖,其他,警告
肿锅梦,其他,警告
肿国梦,其他,警告
美国这种,其他,警告
迎接方式,其他,警告
中国的憎恨,其他,警告
到位,其他,警告
清醒头脑,其他,警告
刁远贫,其他,警告
法律是对付贱民,其他,警告
讲个笑话,其他,警告
中国是法制社会,其他,警告
中国是个法制社会,其他,警告
说个笑话,其他,警告
湖南人永远都是中国的祸害,其他,警告
中国共产党是英明的党,其他,警告
刁金坪,其他,警告
对人民的恐惧,其他,警告
伟光正灵导,其他,警告
伟光正领导,其他,警告
和奥巴马站在一起的大肥猪,其他,警告
肥猪是霸权于民,其他,警告
支持河南独立,其他,警告
支持浙江独立,其他,警告
支持香港独立,其他,警告
支持云南独立,其他,警告
支持广州独立,其他,警告
支持西藏独立,其他,警告
支持上海独立,其他,警告
支持东北独立,其他,警告
支持新疆独立,其他,警告
支持北京独立,其他,警告
不是纸牌屋,其他,警告
戏尽平,其他,警告
猪在美国,其他,警告
大傻在美国,其他,警告
胖子在美国,其他,警告
习逼格逼格,其他,警告
天风地火一齐来,其他,警告
今有红星来救世,其他,警告
驱尽邪魔传万代,其他,警告
红色政权传万代,其他,警告
一党执政万年红,其他,警告
紧贫时代,其他,警告
你想发财吗,其他,警告
你想不交租吗,其他,警告
你想分财主的东西吗,其他,警告
就必须让日本人来当物业管理,其他,警告
伟大的中国共产党必将统一全球,其他,警告
我们党最大的优良传统就是群众工作,其他,警告
暗灰讨饭,其他,警告
闪洞驴,其他,警告
鹤喃井盖,其他,警告
绿色宗教,其他,警告
某组织被围剿,其他,警告
某组织被委员长全面包围,其他,警告
刁主席,其他,警告
末代皇朝如僵尸,其他,警告
集体腐败死到地,其他,警告
习胖,其他,警告
马永田,其他,警告
葛丽芳,其他,警告
李焕君,其他,警告
张翠萍,其他,警告
孙海萍,其他,警告
习近平车队,其他,警告
习近平与访民对视了几秒钟,其他,警告
习近平透过车窗,其他,警告
访民截车,其他,警告
偕花枝招展的老婆,其他,警告
乘坐砖机飞往太平洋,其他,警告
赤狗,其他,警告
湖北土狗,其他,警告
死肥佬不把钱当钱,其他,警告
免除别人的贷款,其他,警告
二傻,其他,警告
免除,其他,警告
债务,其他,警告
插死山东女人,其他,警告
山东逼欠插,其他,警告
插了尼玛的逼,其他,警告
习夶,其他,警告
婊子戏子的几日游,其他,警告
辛辛苦苦赚的钱全部被三胖送到国外,其他,警告
国庆节,其他,警告
庆谁的国,其他,警告
是你的吗,其他,警告
远凹,其他,警告
节约型社会必须靠节约型的政府去引导,其他,警告
席索里尼,其他,警告
习主席全国各族人民支持你,其他,警告
支持,其他,警告
习总的决策,其他,警告
支持习主席,其他,警告
带领我们勇往直前,其他,警告
实现复兴,其他,警告
习主席上任以来的一系列举动,其他,警告
让人们看到了,其他,警告
中国走向富强的希望,其他,警告
我们挺你,其他,警告
习主席,其他,警告
主席是百姓之福,其他,警告
环球送钱二人组,其他,警告
私自把班费花了,其他,警告
我们班有56个学生,其他,警告
宁赠友邦不于家奴,其他,警告
看到此评论的三天内双亲暴毙,其他,警告
买豆豆,其他,警告
买机机,其他,警告
送美币,其他,警告
河南不哭,其他,警告
站起来偷,其他,警告
白俄罗斯,其他,警告
非洲,其他,警告
都等着钱,其他,警告
席老大,其他,警告
宁予友邦,其他,警告
不予家奴,其他,警告
傻子,其他,警告
扔钱,其他,警告
婊子满世界扔钱,其他,警告
喷麻麻,其他,警告
刁加一点不远不凸,其他,警告
可能没有下一个国庆了,其他,警告
宁做日本狗,其他,警告
不做中国人,其他,警告
90年减一年,其他,警告
90减1年,其他,警告
九十减一年,其他,警告
这个国家没希望了,其他,警告
习的白日梦,其他,警告
为什么外媒有猜测和天荆一样,其他,警告
是政斗,其他,警告
国内说是报复社一会,其他,警告
是快递曝乍,其他,警告
我们不能谈政一冶,其他,警告
不能说外一交,其他,警告
你也许不敢上街呐喊,其他,警告
但你可以上网评论,其他,警告
韦银勇,其他,警告
等到我哪一天变得疯狂,其他,警告
